"industry";"cartel";"start";"end";"duration";"startyear";"endyear";"duration_year";"n_firms";"rho_start";"theta_len";"structured";"detected"
48;6;763;809;47;64;68;5;3;0.25;0;0;1
49;1;1;103;103;1;9;9;3;0.25;0;0;1
49;2;105;313;209;9;27;19;3;0.25;0;0;1
49;3;315;482;168;27;41;15;3;0.25;0;0;1
49;4;484;544;61;41;46;6;3;0.25;0;0;1
49;5;546;592;47;46;50;5;3;0.25;0;0;1
49;6;594;643;50;50;54;5;3;0.25;0;0;1
49;7;645;773;129;54;65;12;3;0.25;0;0;1
49;8;775;926;152;65;78;14;3;0.25;0;0;1
50;1;1;635;635;1;53;53;3;0.25;0;0;1
50;2;637;804;168;54;67;14;3;0.25;0;0;1
51;1;1;202;202;1;17;17;3;0.25;0;0;1
51;2;204;218;15;17;19;3;3;0.25;0;0;1
51;3;220;618;399;19;52;34;3;0.25;0;0;1
52;1;1;76;76;1;7;7;3;0.25;0;0;1
52;2;78;567;490;7;48;42;3;0.25;0;0;1
52;3;569;669;101;48;56;9;3;0.25;0;0;1
52;4;671;736;66;56;62;7;3;0.25;0;0;1
52;5;738;857;120;62;72;11;3;0.25;0;0;1
52;6;859;972;114;72;81;10;3;0.25;0;0;1
53;1;1;33;33;1;3;3;3;0.25;0;0;1
53;2;35;57;23;3;5;3;3;0.25;0;0;1
53;3;59;137;79;5;12;8;3;0.25;0;0;1
53;4;139;568;430;12;48;37;3;0.25;0;0;1
53;5;570;997;428;48;84;37;3;0.25;0;0;1
54;1;1;127;127;1;11;11;3;0.25;0;0;1
54;2;129;197;69;11;17;7;3;0.25;0;0;1
54;3;199;199;1;17;17;1;3;0.25;0;0;1
54;4;201;542;342;17;46;30;3;0.25;0;0;1
54;5;544;646;103;46;54;9;3;0.25;0;0;1
55;1;1;376;376;1;32;32;3;0.25;0;0;1
55;2;378;535;158;32;45;14;3;0.25;0;0;1
55;3;537;550;14;45;46;2;3;0.25;0;0;1
55;4;552;587;36;46;49;4;3;0.25;0;0;1
56;1;1;792;792;1;66;66;3;0.25;0;0;1
56;2;794;929;136;67;78;12;3;0.25;0;0;1
57;1;1;804;804;1;67;67;3;0.25;0;0;1
58;1;1;33;33;1;3;3;3;0.25;0;0;1
58;2;35;730;696;3;61;59;3;0.25;0;0;1
58;3;732;805;74;61;68;8;3;0.25;0;0;1
58;4;807;986;180;68;83;16;3;0.25;0;0;1
59;1;1;178;178;1;15;15;3;0.25;0;0;1
59;2;180;432;253;15;36;22;3;0.25;0;0;1
59;3;434;452;19;37;38;2;3;0.25;0;0;1
59;4;454;672;219;38;56;19;3;0.25;0;0;1
59;5;674;862;189;57;72;16;3;0.25;0;0;1
59;6;864;904;41;72;76;5;3;0.25;0;0;1
59;7;906;954;49;76;80;5;3;0.25;0;0;1
60;1;1;9;9;1;1;1;3;0.25;0;0;1
60;2;11;244;234;1;21;21;3;0.25;0;0;1
60;3;246;354;109;21;30;10;3;0.25;0;0;1
60;4;356;377;22;30;32;3;3;0.25;0;0;1
60;5;379;684;306;32;57;26;3;0.25;0;0;1
60;6;686;816;131;58;68;11;3;0.25;0;0;1
60;7;818;881;64;69;74;6;3;0.25;0;0;1
61;1;1;86;86;1;8;8;3;0.25;0;0;1
61;2;88;204;117;8;17;10;3;0.25;0;0;1
61;3;206;948;743;18;79;62;3;0.25;0;0;1
61;4;950;996;47;80;83;4;3;0.25;0;0;1
62;1;1;55;55;1;5;5;3;0.25;0;0;1
62;2;57;254;198;5;22;18;3;0.25;0;0;1
62;3;256;326;71;22;28;7;3;0.25;0;0;1
62;4;328;620;293;28;52;25;3;0.25;0;0;1
62;5;622;740;119;52;62;11;3;0.25;0;0;1
62;6;742;750;9;62;63;2;3;0.25;0;0;1
63;1;1;36;36;1;3;3;3;0.25;0;0;1
63;2;38;81;44;4;7;4;3;0.25;0;0;1
63;3;83;376;294;7;32;26;3;0.25;0;0;1
63;4;378;571;194;32;48;17;3;0.25;0;0;1
63;5;573;614;42;48;52;5;3;0.25;0;0;1
64;1;1;189;189;1;16;16;3;0.25;0;0;1
64;2;191;270;80;16;23;8;3;0.25;0;0;1
64;3;272;346;75;23;29;7;3;0.25;0;0;1
64;4;348;466;119;29;39;11;3;0.25;0;0;1
64;5;468;490;23;39;41;3;3;0.25;0;0;1
64;6;492;555;64;41;47;7;3;0.25;0;0;1
64;7;557;641;85;47;54;8;3;0.25;0;0;1
64;8;643;735;93;54;62;9;3;0.25;0;0;1
64;9;737;842;106;62;71;10;3;0.25;0;0;1
64;10;844;899;56;71;75;5;3;0.25;0;0;1
65;1;1;101;101;1;9;9;3;0.25;0;0;1
65;2;103;151;49;9;13;5;3;0.25;0;0;1
65;3;153;507;355;13;43;31;3;0.25;0;0;1
65;4;509;718;210;43;60;18;3;0.25;0;0;1
65;5;720;824;105;60;69;10;3;0.25;0;0;1
66;1;1;329;329;1;28;28;3;0.25;0;0;1
66;2;331;597;267;28;50;23;3;0.25;0;0;1
66;3;599;680;82;50;57;8;3;0.25;0;0;1
67;1;1;6;6;1;1;1;3;0.25;0;0;1
67;2;8;508;501;1;43;43;3;0.25;0;0;1
68;1;1;377;377;1;32;32;3;0.25;0;0;1
68;2;379;538;160;32;45;14;3;0.25;0;0;1
68;3;540;561;22;45;47;3;3;0.25;0;0;1
68;4;563;715;153;47;60;14;3;0.25;0;0;1
68;5;717;898;182;60;75;16;3;0.25;0;0;1
68;6;900;955;56;75;80;6;3;0.25;0;0;1
69;1;1;51;51;1;5;5;3;0.25;0;0;1
69;2;53;246;194;5;21;17;3;0.25;0;0;1
69;3;248;294;47;21;25;5;3;0.25;0;0;1
69;4;296;752;457;25;63;39;3;0.25;0;0;1
69;5;754;775;22;63;65;3;3;0.25;0;0;1
69;6;777;780;4;65;65;1;3;0.25;0;0;1
70;1;1;166;166;1;14;14;3;0.25;0;0;1
70;2;168;475;308;14;40;27;3;0.25;0;0;1
70;3;477;491;15;40;41;2;3;0.25;0;0;1
70;4;493;641;149;42;54;13;3;0.25;0;0;1
70;5;643;651;9;54;55;2;3;0.25;0;0;1
71;1;1;437;437;1;37;37;3;0.25;0;0;1
71;2;439;905;467;37;76;40;3;0.25;0;0;1
72;1;1;190;190;1;16;16;3;0.25;0;0;1
72;2;192;275;84;16;23;8;3;0.25;0;0;1
72;3;277;738;462;24;62;39;3;0.25;0;0;1
73;1;1;204;204;1;17;17;3;0.25;0;0;1
73;2;206;833;628;18;70;53;3;0.25;0;0;1
74;1;1;73;73;1;7;7;3;0.25;0;0;1
74;2;75;416;342;7;35;29;3;0.25;0;0;1
74;3;418;442;25;35;37;3;3;0.25;0;0;1
74;4;444;544;101;37;46;10;3;0.25;0;0;1
75;1;1;193;193;1;17;17;3;0.25;0;0;1
75;2;195;435;241;17;37;21;3;0.25;0;0;1
75;3;437;585;149;37;49;13;3;0.25;0;0;1
76;1;1;653;653;1;55;55;3;0.25;0;0;1
76;2;655;768;114;55;64;10;3;0.25;0;0;1
76;3;770;791;22;65;66;2;3;0.25;0;0;1
77;1;1;171;171;1;15;15;3;0.25;0;0;1
77;2;173;187;15;15;16;2;3;0.25;0;0;1
77;3;189;199;11;16;17;2;3;0.25;0;0;1
77;4;201;227;27;17;19;3;3;0.25;0;0;1
77;5;229;894;666;20;75;56;3;0.25;0;0;1
78;1;1;193;193;1;17;17;3;0.25;0;0;1
78;2;195;321;127;17;27;11;3;0.25;0;0;1
78;3;323;360;38;27;30;4;3;0.25;0;0;1
78;4;362;401;40;31;34;4;3;0.25;0;0;1
78;5;403;474;72;34;40;7;3;0.25;0;0;1
78;6;476;901;426;40;76;37;3;0.25;0;0;1
79;1;1;35;35;1;3;3;3;0.25;0;0;1
79;2;37;48;12;4;4;1;3;0.25;0;0;1
79;3;50;61;12;5;6;2;3;0.25;0;0;1
79;4;63;123;61;6;11;6;3;0.25;0;0;1
79;5;125;275;151;11;23;13;3;0.25;0;0;1
79;6;277;511;235;24;43;20;3;0.25;0;0;1
79;7;513;725;213;43;61;19;3;0.25;0;0;1
80;1;1;363;363;1;31;31;3;0.25;0;0;1
80;2;365;439;75;31;37;7;3;0.25;0;0;1
80;3;441;698;258;37;59;23;3;0.25;0;0;1
80;4;700;944;245;59;79;21;3;0.25;0;0;1
81;1;1;62;62;1;6;6;3;0.25;0;0;1
81;2;64;662;599;6;56;51;3;0.25;0;0;1
81;3;664;985;322;56;83;28;3;0.25;0;0;1
82;1;1;404;404;1;34;34;3;0.25;0;0;1
82;2;406;531;126;34;45;12;3;0.25;0;0;1
82;3;533;566;34;45;48;4;3;0.25;0;0;1
82;4;568;658;91;48;55;8;3;0.25;0;0;1
83;1;1;290;290;1;25;25;3;0.25;0;0;1
83;2;292;377;86;25;32;8;3;0.25;0;0;1
83;3;379;398;20;32;34;3;3;0.25;0;0;1
83;4;400;812;413;34;68;35;3;0.25;0;0;1
83;5;814;860;47;68;72;5;3;0.25;0;0;1
83;6;862;867;6;72;73;2;3;0.25;0;0;1
83;7;869;903;35;73;76;4;3;0.25;0;0;1
84;1;1;386;386;1;33;33;3;0.25;0;0;1
84;2;388;709;322;33;60;28;3;0.25;0;0;1
85;1;1;497;497;1;42;42;3;0.25;0;0;1
85;2;499;541;43;42;46;5;3;0.25;0;0;1
85;3;543;755;213;46;63;18;3;0.25;0;0;1
85;4;757;814;58;64;68;5;3;0.25;0;0;1
85;5;816;915;100;68;77;10;3;0.25;0;0;1
86;1;1;120;120;1;10;10;3;0.25;0;0;1
86;2;122;772;651;11;65;55;3;0.25;0;0;1
87;1;1;306;306;1;26;26;3;0.25;0;0;1
87;2;308;822;515;26;69;44;3;0.25;0;0;1
88;1;1;12;12;1;1;1;3;0.25;0;0;1
88;2;14;35;22;2;3;2;3;0.25;0;0;1
88;3;37;42;6;4;4;1;3;0.25;0;0;1
88;4;44;132;89;4;11;8;3;0.25;0;0;1
88;5;134;350;217;12;30;19;3;0.25;0;0;1
88;6;352;526;175;30;44;15;3;0.25;0;0;1
88;7;528;577;50;44;49;6;3;0.25;0;0;1
88;8;579;851;273;49;71;23;3;0.25;0;0;1
88;9;853;868;16;72;73;2;3;0.25;0;0;1
89;1;1;75;75;1;7;7;3;0.25;0;0;1
89;2;77;145;69;7;13;7;3;0.25;0;0;1
89;3;147;147;1;13;13;1;3;0.25;0;0;1
89;4;149;491;343;13;41;29;3;0.25;0;0;1
89;5;493;668;176;42;56;15;3;0.25;0;0;1
89;6;670;804;135;56;67;12;3;0.25;0;0;1
90;1;1;116;116;1;10;10;3;0.25;0;0;1
90;2;118;321;204;10;27;18;3;0.25;0;0;1
90;3;323;386;64;27;33;7;3;0.25;0;0;1
90;4;388;850;463;33;71;39;3;0.25;0;0;1
91;1;1;255;255;1;22;22;3;0.25;0;0;1
91;2;257;365;109;22;31;10;3;0.25;0;0;1
91;3;367;696;330;31;58;28;3;0.25;0;0;1
91;4;698;720;23;59;60;2;3;0.25;0;0;1
91;5;722;789;68;61;66;6;3;0.25;0;0;1
91;6;791;872;82;66;73;8;3;0.25;0;0;1
92;1;1;96;96;1;8;8;3;0.25;0;0;1
92;2;98;109;12;9;10;2;3;0.25;0;0;1
92;3;111;295;185;10;25;16;3;0.25;0;0;1
92;4;297;525;229;25;44;20;3;0.25;0;0;1
92;5;527;547;21;44;46;3;3;0.25;0;0;1
92;6;549;694;146;46;58;13;3;0.25;0;0;1
92;7;696;956;261;58;80;23;3;0.25;0;0;1
93;1;1;26;26;1;3;3;3;0.25;0;0;1
93;2;28;128;101;3;11;9;3;0.25;0;0;1
93;3;130;182;53;11;16;6;3;0.25;0;0;1
93;4;184;186;3;16;16;1;3;0.25;0;0;1
93;5;188;278;91;16;24;9;3;0.25;0;0;1
93;6;280;289;10;24;25;2;3;0.25;0;0;1
93;7;291;427;137;25;36;12;3;0.25;0;0;1
93;8;429;595;167;36;50;15;3;0.25;0;0;1
94;1;1;50;50;1;5;5;3;0.25;0;0;1
94;2;52;282;231;5;24;20;3;0.25;0;0;1
94;3;284;292;9;24;25;2;3;0.25;0;0;1
94;4;294;437;144;25;37;13;3;0.25;0;0;1
95;1;1;40;40;1;4;4;3;0.25;0;0;1
95;2;42;109;68;4;10;7;3;0.25;0;0;1
95;3;111;140;30;10;12;3;3;0.25;0;0;1
95;4;142;400;259;12;34;23;3;0.25;0;0;1
95;5;402;632;231;34;53;20;3;0.25;0;0;1
96;1;1;4;4;1;1;1;3;0.25;0;0;1
96;2;6;145;140;1;13;13;3;0.25;0;0;1
96;3;147;361;215;13;31;19;3;0.25;0;0;1
97;1;1;292;292;1;25;25;3;0.25;0;0;1
97;2;294;382;89;25;32;8;3;0.25;0;0;1
97;3;384;557;174;32;47;16;3;0.25;0;0;1
97;4;559;611;53;47;51;5;3;0.25;0;0;1
98;1;1;420;420;1;35;35;3;0.25;0;0;1
99;1;1;352;352;1;30;30;3;0.25;0;0;1
99;2;354;500;147;30;42;13;3;0.25;0;0;1
99;3;502;728;227;42;61;20;3;0.25;0;0;1
100;1;1;586;586;1;49;49;3;0.25;0;0;1
100;2;588;653;66;49;55;7;3;0.25;0;0;1
100;3;655;882;228;55;74;20;3;0.25;0;0;1
1;1;1;275;275;1;23;23;3;0.3;0;0;1
1;2;277;375;99;24;32;9;3;0.3;0;0;1
1;3;377;541;165;32;46;15;3;0.3;0;0;1
2;1;1;65;65;1;6;6;3;0.3;0;0;1
2;2;67;158;92;6;14;9;3;0.3;0;0;1
2;3;160;391;232;14;33;20;3;0.3;0;0;1
2;4;393;396;4;33;33;1;3;0.3;0;0;1
2;5;398;479;82;34;40;7;3;0.3;0;0;1
2;6;481;633;153;41;53;13;3;0.3;0;0;1
2;7;635;789;155;53;66;14;3;0.3;0;0;1
2;8;791;834;44;66;70;5;3;0.3;0;0;1
2;9;836;984;149;70;82;13;3;0.3;0;0;1
3;1;1;60;60;1;5;5;3;0.3;0;0;1
3;2;62;70;9;6;6;1;3;0.3;0;0;1
3;3;72;82;11;6;7;2;3;0.3;0;0;1
3;4;84;165;82;7;14;8;3;0.3;0;0;1
3;5;167;873;707;14;73;60;3;0.3;0;0;1
4;1;1;577;577;1;49;49;3;0.3;0;0;1
4;2;579;687;109;49;58;10;3;0.3;0;0;1
5;1;1;103;103;1;9;9;3;0.3;0;0;1
5;2;105;140;36;9;12;4;3;0.3;0;0;1
5;3;142;174;33;12;15;4;3;0.3;0;0;1
5;4;176;627;452;15;53;39;3;0.3;0;0;1
5;5;629;847;219;53;71;19;3;0.3;0;0;1
5;6;849;1000;152;71;84;14;3;0.3;0;0;1
6;1;1;101;101;1;9;9;3;0.3;0;0;1
6;2;103;352;250;9;30;22;3;0.3;0;0;1
6;3;354;417;64;30;35;6;3;0.3;0;0;1
7;1;1;149;149;1;13;13;3;0.3;0;0;1
7;2;151;176;26;13;15;3;3;0.3;0;0;1
7;3;178;305;128;15;26;12;3;0.3;0;0;1
7;4;307;475;169;26;40;15;3;0.3;0;0;1
7;5;477;689;213;40;58;19;3;0.3;0;0;1
7;6;691;758;68;58;64;7;3;0.3;0;0;1
7;7;760;817;58;64;69;6;3;0.3;0;0;1
7;8;819;889;71;69;75;7;3;0.3;0;0;1
7;9;891;898;8;75;75;1;3;0.3;0;0;1
7;10;900;980;81;75;82;8;3;0.3;0;0;1
8;1;1;29;29;1;3;3;3;0.3;0;0;1
8;2;31;212;182;3;18;16;3;0.3;0;0;1
8;3;214;329;116;18;28;11;3;0.3;0;0;1
8;4;331;677;347;28;57;30;3;0.3;0;0;1
9;1;1;138;138;1;12;12;3;0.3;0;0;1
9;2;140;146;7;12;13;2;3;0.3;0;0;1
9;3;148;505;358;13;43;31;3;0.3;0;0;1
9;4;507;939;433;43;79;37;3;0.3;0;0;1
9;5;941;956;16;79;80;2;3;0.3;0;0;1
9;6;958;966;9;80;81;2;3;0.3;0;0;1
10;1;1;119;119;1;10;10;3;0.3;0;0;1
10;2;121;626;506;11;53;43;3;0.3;0;0;1
10;3;628;644;17;53;54;2;3;0.3;0;0;1
10;4;646;783;138;54;66;13;3;0.3;0;0;1
10;5;785;994;210;66;83;18;3;0.3;0;0;1
11;1;1;36;36;1;3;3;3;0.3;0;0;1
11;2;38;406;369;4;34;31;3;0.3;0;0;1
11;3;408;454;47;34;38;5;3;0.3;0;0;1
11;4;456;732;277;38;61;24;3;0.3;0;0;1
11;5;734;986;253;62;83;22;3;0.3;0;0;1
12;1;1;140;140;1;12;12;3;0.3;0;0;1
12;2;142;418;277;12;35;24;3;0.3;0;0;1
12;3;420;531;112;35;45;11;3;0.3;0;0;1
12;4;533;721;189;45;61;17;3;0.3;0;0;1
12;5;723;845;123;61;71;11;3;0.3;0;0;1
13;1;1;127;127;1;11;11;3;0.3;0;0;1
13;2;129;147;19;11;13;3;3;0.3;0;0;1
13;3;149;189;41;13;16;4;3;0.3;0;0;1
13;4;191;215;25;16;18;3;3;0.3;0;0;1
13;5;217;233;17;19;20;2;3;0.3;0;0;1
13;6;235;251;17;20;21;2;3;0.3;0;0;1
13;7;253;294;42;22;25;4;3;0.3;0;0;1
13;8;296;355;60;25;30;6;3;0.3;0;0;1
13;9;357;368;12;30;31;2;3;0.3;0;0;1
13;10;370;478;109;31;40;10;3;0.3;0;0;1
13;11;480;497;18;40;42;3;3;0.3;0;0;1
13;12;499;517;19;42;44;3;3;0.3;0;0;1
13;13;519;637;119;44;54;11;3;0.3;0;0;1
13;14;639;642;4;54;54;1;3;0.3;0;0;1
14;1;1;35;35;1;3;3;3;0.3;0;0;1
14;2;37;108;72;4;9;6;3;0.3;0;0;1
14;3;110;186;77;10;16;7;3;0.3;0;0;1
14;4;188;542;355;16;46;31;3;0.3;0;0;1
14;5;544;731;188;46;61;16;3;0.3;0;0;1
14;6;733;742;10;62;62;1;3;0.3;0;0;1
14;7;744;802;59;62;67;6;3;0.3;0;0;1
14;8;804;987;184;67;83;17;3;0.3;0;0;1
15;1;1;140;140;1;12;12;3;0.3;0;0;1
15;2;142;709;568;12;60;49;3;0.3;0;0;1
15;3;711;722;12;60;61;2;3;0.3;0;0;1
15;4;724;782;59;61;66;6;3;0.3;0;0;1
15;5;784;865;82;66;73;8;3;0.3;0;0;1
16;1;1;120;120;1;10;10;3;0.3;0;0;1
16;2;122;353;232;11;30;20;3;0.3;0;0;1
16;3;355;396;42;30;33;4;3;0.3;0;0;1
16;4;398;770;373;34;65;32;3;0.3;0;0;1
16;5;772;818;47;65;69;5;3;0.3;0;0;1
17;1;1;348;348;1;29;29;3;0.3;0;0;1
17;2;350;379;30;30;32;3;3;0.3;0;0;1
17;3;381;714;334;32;60;29;3;0.3;0;0;1
17;4;716;986;271;60;83;24;3;0.3;0;0;1
18;1;1;142;142;1;12;12;3;0.3;0;0;1
18;2;144;252;109;12;21;10;3;0.3;0;0;1
18;3;254;464;211;22;39;18;3;0.3;0;0;1
18;4;466;514;49;39;43;5;3;0.3;0;0;1
18;5;516;726;211;43;61;19;3;0.3;0;0;1
18;6;728;755;28;61;63;3;3;0.3;0;0;1
18;7;757;780;24;64;65;2;3;0.3;0;0;1
18;8;782;889;108;66;75;10;3;0.3;0;0;1
19;1;1;62;62;1;6;6;3;0.3;0;0;1
19;2;64;360;297;6;30;25;3;0.3;0;0;1
19;3;362;501;140;31;42;12;3;0.3;0;0;1
19;4;503;506;4;42;43;2;3;0.3;0;0;1
19;5;508;615;108;43;52;10;3;0.3;0;0;1
19;6;617;636;20;52;53;2;3;0.3;0;0;1
19;7;638;781;144;54;66;13;3;0.3;0;0;1
20;1;1;95;95;1;8;8;3;0.3;0;0;1
20;2;97;155;59;9;13;5;3;0.3;0;0;1
20;3;157;532;376;14;45;32;3;0.3;0;0;1
21;1;1;210;210;1;18;18;3;0.3;0;0;1
21;2;212;213;2;18;18;1;3;0.3;0;0;1
21;3;215;268;54;18;23;6;3;0.3;0;0;1
21;4;270;699;430;23;59;37;3;0.3;0;0;1
21;5;701;817;117;59;69;11;3;0.3;0;0;1
22;1;1;379;379;1;32;32;3;0.3;0;0;1
22;2;381;484;104;32;41;10;3;0.3;0;0;1
22;3;486;522;37;41;44;4;3;0.3;0;0;1
22;4;524;713;190;44;60;17;3;0.3;0;0;1
23;1;1;118;118;1;10;10;3;0.3;0;0;1
23;2;120;343;224;10;29;20;3;0.3;0;0;1
23;3;345;421;77;29;36;8;3;0.3;0;0;1
23;4;423;621;199;36;52;17;3;0.3;0;0;1
23;5;623;958;336;52;80;29;3;0.3;0;0;1
24;1;1;71;71;1;6;6;3;0.3;0;0;1
24;2;73;563;491;7;47;41;3;0.3;0;0;1
24;3;565;650;86;48;55;8;3;0.3;0;0;1
24;4;652;706;55;55;59;5;3;0.3;0;0;1
24;5;708;903;196;59;76;18;3;0.3;0;0;1
25;1;1;139;139;1;12;12;3;0.3;0;0;1
25;2;141;200;60;12;17;6;3;0.3;0;0;1
25;3;202;521;320;17;44;28;3;0.3;0;0;1
26;1;1;142;142;1;12;12;3;0.3;0;0;1
26;2;144;275;132;12;23;12;3;0.3;0;0;1
26;3;277;493;217;24;42;19;3;0.3;0;0;1
27;1;1;269;269;1;23;23;3;0.3;0;0;1
27;2;271;516;246;23;43;21;3;0.3;0;0;1
27;3;518;663;146;44;56;13;3;0.3;0;0;1
27;4;665;678;14;56;57;2;3;0.3;0;0;1
27;5;680;741;62;57;62;6;3;0.3;0;0;1
27;6;743;899;157;62;75;14;3;0.3;0;0;1
28;1;1;53;53;1;5;5;3;0.3;0;0;1
28;2;55;65;11;5;6;2;3;0.3;0;0;1
28;3;67;333;267;6;28;23;3;0.3;0;0;1
28;4;335;473;139;28;40;13;3;0.3;0;0;1
28;5;475;498;24;40;42;3;3;0.3;0;0;1
28;6;500;683;184;42;57;16;3;0.3;0;0;1
28;7;685;731;47;58;61;4;3;0.3;0;0;1
28;8;733;909;177;62;76;15;3;0.3;0;0;1
28;9;911;958;48;76;80;5;3;0.3;0;0;1
29;1;1;213;213;1;18;18;3;0.3;0;0;1
29;2;215;215;1;18;18;1;3;0.3;0;0;1
29;3;217;356;140;19;30;12;3;0.3;0;0;1
29;4;358;372;15;30;31;2;3;0.3;0;0;1
29;5;374;466;93;32;39;8;3;0.3;0;0;1
29;6;468;686;219;39;58;20;3;0.3;0;0;1
29;7;688;729;42;58;61;4;3;0.3;0;0;1
29;8;731;788;58;61;66;6;3;0.3;0;0;1
29;9;790;852;63;66;71;6;3;0.3;0;0;1
29;10;854;927;74;72;78;7;3;0.3;0;0;1
30;1;1;131;131;1;11;11;3;0.3;0;0;1
30;2;133;488;356;12;41;30;3;0.3;0;0;1
30;3;490;499;10;41;42;2;3;0.3;0;0;1
30;4;501;617;117;42;52;11;3;0.3;0;0;1
31;1;1;313;313;1;27;27;3;0.3;0;0;1
31;2;315;455;141;27;38;12;3;0.3;0;0;1
31;3;457;573;117;39;48;10;3;0.3;0;0;1
31;4;575;639;65;48;54;7;3;0.3;0;0;1
31;5;641;641;1;54;54;1;3;0.3;0;0;1
31;6;643;701;59;54;59;6;3;0.3;0;0;1
31;7;703;985;283;59;83;25;3;0.3;0;0;1
31;8;987;992;6;83;83;1;3;0.3;0;0;1
32;1;1;82;82;1;7;7;3;0.3;0;0;1
32;2;84;155;72;7;13;7;3;0.3;0;0;1
32;3;157;259;103;14;22;9;3;0.3;0;0;1
32;4;261;642;382;22;54;33;3;0.3;0;0;1
32;5;644;703;60;54;59;6;3;0.3;0;0;1
32;6;705;809;105;59;68;10;3;0.3;0;0;1
32;7;811;836;26;68;70;3;3;0.3;0;0;1
32;8;838;909;72;70;76;7;3;0.3;0;0;1
33;1;1;76;76;1;7;7;3;0.3;0;0;1
33;2;78;88;11;7;8;2;3;0.3;0;0;1
33;3;90;90;1;8;8;1;3;0.3;0;0;1
33;4;92;519;428;8;44;37;3;0.3;0;0;1
33;5;521;867;347;44;73;30;3;0.3;0;0;1
34;1;1;22;22;1;2;2;3;0.3;0;0;1
34;2;24;133;110;2;12;11;3;0.3;0;0;1
34;3;135;635;501;12;53;42;3;0.3;0;0;1
34;4;637;694;58;54;58;5;3;0.3;0;0;1
34;5;696;703;8;58;59;2;3;0.3;0;0;1
34;6;705;777;73;59;65;7;3;0.3;0;0;1
34;7;779;803;25;65;67;3;3;0.3;0;0;1
34;8;805;960;156;68;80;13;3;0.3;0;0;1
35;1;1;112;112;1;10;10;3;0.3;0;0;1
35;2;114;297;184;10;25;16;3;0.3;0;0;1
35;3;299;376;78;25;32;8;3;0.3;0;0;1
35;4;378;472;95;32;40;9;3;0.3;0;0;1
35;5;474;573;100;40;48;9;3;0.3;0;0;1
35;6;575;681;107;48;57;10;3;0.3;0;0;1
35;7;683;700;18;57;59;3;3;0.3;0;0;1
35;8;702;839;138;59;70;12;3;0.3;0;0;1
35;9;841;950;110;71;80;10;3;0.3;0;0;1
36;1;1;264;264;1;22;22;3;0.3;0;0;1
36;2;266;376;111;23;32;10;3;0.3;0;0;1
36;3;378;479;102;32;40;9;3;0.3;0;0;1
36;4;481;526;46;41;44;4;3;0.3;0;0;1
36;5;528;676;149;44;57;14;3;0.3;0;0;1
36;6;678;983;306;57;82;26;3;0.3;0;0;1
37;1;1;185;185;1;16;16;3;0.3;0;0;1
37;2;187;230;44;16;20;5;3;0.3;0;0;1
37;3;232;339;108;20;29;10;3;0.3;0;0;1
37;4;341;426;86;29;36;8;3;0.3;0;0;1
37;5;428;541;114;36;46;11;3;0.3;0;0;1
37;6;543;860;318;46;72;27;3;0.3;0;0;1
37;7;862;862;1;72;72;1;3;0.3;0;0;1
37;8;864;945;82;72;79;8;3;0.3;0;0;1
38;1;1;94;94;1;8;8;3;0.3;0;0;1
38;2;96;327;232;8;28;21;3;0.3;0;0;1
38;3;329;368;40;28;31;4;3;0.3;0;0;1
38;4;370;810;441;31;68;38;3;0.3;0;0;1
39;1;1;249;249;1;21;21;3;0.3;0;0;1
39;2;251;555;305;21;47;27;3;0.3;0;0;1
40;1;1;195;195;1;17;17;3;0.3;0;0;1
40;2;197;293;97;17;25;9;3;0.3;0;0;1
40;3;295;298;4;25;25;1;3;0.3;0;0;1
40;4;300;328;29;25;28;4;3;0.3;0;0;1
40;5;330;511;182;28;43;16;3;0.3;0;0;1
40;6;513;892;380;43;75;33;3;0.3;0;0;1
41;1;1;151;151;1;13;13;3;0.3;0;0;1
41;2;153;213;61;13;18;6;3;0.3;0;0;1
41;3;215;377;163;18;32;15;3;0.3;0;0;1
41;4;379;867;489;32;73;42;3;0.3;0;0;1
41;5;869;939;71;73;79;7;3;0.3;0;0;1
41;6;941;989;49;79;83;5;3;0.3;0;0;1
42;1;1;30;30;1;3;3;3;0.3;0;0;1
42;2;32;40;9;3;4;2;3;0.3;0;0;1
42;3;42;179;138;4;15;12;3;0.3;0;0;1
42;4;181;445;265;16;38;23;3;0.3;0;0;1
42;5;447;482;36;38;41;4;3;0.3;0;0;1
42;6;484;516;33;41;43;3;3;0.3;0;0;1
42;7;518;713;196;44;60;17;3;0.3;0;0;1
42;8;715;816;102;60;68;9;3;0.3;0;0;1
42;9;818;962;145;69;81;13;3;0.3;0;0;1
43;1;1;1;1;1;1;1;3;0.3;0;0;1
43;2;3;17;15;1;2;2;3;0.3;0;0;1
43;3;19;37;19;2;4;3;3;0.3;0;0;1
43;4;39;98;60;4;9;6;3;0.3;0;0;1
43;5;100;298;199;9;25;17;3;0.3;0;0;1
43;6;300;307;8;25;26;2;3;0.3;0;0;1
43;7;309;616;308;26;52;27;3;0.3;0;0;1
43;8;618;686;69;52;58;7;3;0.3;0;0;1
44;1;1;190;190;1;16;16;3;0.3;0;0;1
44;2;192;226;35;16;19;4;3;0.3;0;0;1
44;3;228;289;62;19;25;7;3;0.3;0;0;1
44;4;291;442;152;25;37;13;3;0.3;0;0;1
44;5;444;492;49;37;41;5;3;0.3;0;0;1
