"industry";"cartel";"start";"end";"duration";"startyear";"endyear";"duration_year";"n_firms";"rho_start";"theta_len";"structured";"detected";"len_reduction"
84;2;51;140;90;5;12;8;3;0.35;0.5;0;1;0.5
84;2;51;140;90;5;12;8;3;0.35;1;0;1;0
84;3;142;151;10;12;13;2;3;0.35;0;0;1;1
84;3;142;151;10;12;13;2;3;0.35;0.5;0;1;0.5
84;3;142;151;10;12;13;2;3;0.35;1;0;1;0
84;4;153;290;138;13;25;13;3;0.35;0;0;1;1
84;4;153;290;138;13;25;13;3;0.35;0.5;0;1;0.5
84;4;153;290;138;13;25;13;3;0.35;1;0;1;0
84;5;292;382;91;25;32;8;3;0.35;0;0;1;1
84;5;292;382;91;25;32;8;3;0.35;0.5;0;1;0.5
84;5;292;382;91;25;32;8;3;0.35;1;0;1;0
84;6;384;444;61;32;37;6;3;0.35;0;0;1;1
84;6;384;444;61;32;37;6;3;0.35;0.5;0;1;0.5
84;6;384;444;61;32;37;6;3;0.35;1;0;1;0
84;7;446;478;33;38;40;3;3;0.35;0;0;1;1
84;7;446;478;33;38;40;3;3;0.35;0.5;0;1;0.5
84;7;446;478;33;38;40;3;3;0.35;1;0;1;0
84;8;480;702;223;40;59;20;3;0.35;0;0;1;1
84;8;480;702;223;40;59;20;3;0.35;0.5;0;1;0.5
84;8;480;702;223;40;59;20;3;0.35;1;0;1;0
84;9;704;726;23;59;61;3;3;0.35;0;0;1;1
84;9;704;726;23;59;61;3;3;0.35;0.5;0;1;0.5
84;9;704;726;23;59;61;3;3;0.35;1;0;1;0
84;10;728;918;191;61;77;17;3;0.35;0;0;1;1
84;10;728;918;191;61;77;17;3;0.35;0.5;0;1;0.5
84;10;728;918;191;61;77;17;3;0.35;1;0;1;0
84;11;920;934;15;77;78;2;3;0.35;0;0;1;1
84;11;920;934;15;77;78;2;3;0.35;0.5;0;1;0.5
84;11;920;934;15;77;78;2;3;0.35;1;0;1;0
84;12;936;997;62;78;84;7;3;0.35;0;0;1;1
84;12;936;997;62;78;84;7;3;0.35;0.5;0;1;0.5
84;12;936;997;62;78;84;7;3;0.35;1;0;1;0
85;1;1;15;15;1;2;2;3;0.35;0;0;1;1
85;1;1;15;15;1;2;2;3;0.35;0.5;0;1;0.5
85;1;1;15;15;1;2;2;3;0.35;1;0;1;0
85;1;905;1000;96;76;84;9;3;0.35;0;0;0;1
85;1;905;1000;96;76;84;9;3;0.35;0.5;0;0;0.5
85;1;905;1000;96;76;84;9;3;0.35;1;0;0;0
85;2;17;217;201;2;19;18;3;0.35;0;0;1;1
85;2;17;217;201;2;19;18;3;0.35;0.5;0;1;0.5
85;2;17;217;201;2;19;18;3;0.35;1;0;1;0
85;3;219;286;68;19;24;6;3;0.35;0;0;1;1
85;3;219;286;68;19;24;6;3;0.35;0.5;0;1;0.5
85;3;219;286;68;19;24;6;3;0.35;1;0;1;0
85;4;288;308;21;24;26;3;3;0.35;0;0;1;1
85;4;288;308;21;24;26;3;3;0.35;0.5;0;1;0.5
85;4;288;308;21;24;26;3;3;0.35;1;0;1;0
85;5;310;573;264;26;48;23;3;0.35;0;0;1;1
85;5;310;573;264;26;48;23;3;0.35;0.5;0;1;0.5
85;5;310;573;264;26;48;23;3;0.35;1;0;1;0
85;6;575;765;191;48;64;17;3;0.35;0;0;1;1
85;6;575;765;191;48;64;17;3;0.35;0.5;0;1;0.5
85;6;575;765;191;48;64;17;3;0.35;1;0;1;0
85;7;767;903;137;64;76;13;3;0.35;0;0;1;1
85;7;767;903;137;64;76;13;3;0.35;0.5;0;1;0.5
85;7;767;903;137;64;76;13;3;0.35;1;0;1;0
86;1;1;3;3;1;1;1;3;0.35;0;0;1;1
86;1;1;3;3;1;1;1;3;0.35;0.5;0;1;0.5
86;1;1;3;3;1;1;1;3;0.35;1;0;1;0
86;1;862;1000;139;72;84;13;3;0.35;0;0;0;1
86;1;862;1000;139;72;84;13;3;0.35;0.5;0;0;0.5
86;1;862;1000;139;72;84;13;3;0.35;1;0;0;0
86;2;5;703;699;1;59;59;3;0.35;0;0;1;1
86;2;5;703;699;1;59;59;3;0.35;0.5;0;1;0.5
86;2;5;703;699;1;59;59;3;0.35;1;0;1;0
86;3;705;823;119;59;69;11;3;0.35;0;0;1;1
86;3;705;823;119;59;69;11;3;0.35;0.5;0;1;0.5
86;3;705;823;119;59;69;11;3;0.35;1;0;1;0
86;4;825;834;10;69;70;2;3;0.35;0;0;1;1
86;4;825;834;10;69;70;2;3;0.35;0.5;0;1;0.5
86;4;825;834;10;69;70;2;3;0.35;1;0;1;0
86;5;836;860;25;70;72;3;3;0.35;0;0;1;1
86;5;836;860;25;70;72;3;3;0.35;0.5;0;1;0.5
86;5;836;860;25;70;72;3;3;0.35;1;0;1;0
87;1;1;510;510;1;43;43;3;0.35;0;0;1;1
87;1;1;510;510;1;43;43;3;0.35;0.5;0;1;0.5
87;1;1;510;510;1;43;43;3;0.35;1;0;1;0
87;1;997;1000;4;84;84;1;3;0.35;0;0;0;1
87;1;997;1000;4;84;84;1;3;0.35;0.5;0;0;0.5
87;1;997;1000;4;84;84;1;3;0.35;1;0;0;0
87;2;512;536;25;43;45;3;3;0.35;0;0;1;1
87;2;512;536;25;43;45;3;3;0.35;0.5;0;1;0.5
87;2;512;536;25;43;45;3;3;0.35;1;0;1;0
87;3;538;578;41;45;49;5;3;0.35;0;0;1;1
87;3;538;578;41;45;49;5;3;0.35;0.5;0;1;0.5
87;3;538;578;41;45;49;5;3;0.35;1;0;1;0
87;4;580;627;48;49;53;5;3;0.35;0;0;1;1
87;4;580;627;48;49;53;5;3;0.35;0.5;0;1;0.5
87;4;580;627;48;49;53;5;3;0.35;1;0;1;0
87;5;629;642;14;53;54;2;3;0.35;0;0;1;1
87;5;629;642;14;53;54;2;3;0.35;0.5;0;1;0.5
87;5;629;642;14;53;54;2;3;0.35;1;0;1;0
87;6;644;665;22;54;56;3;3;0.35;0;0;1;1
87;6;644;665;22;54;56;3;3;0.35;0.5;0;1;0.5
87;6;644;665;22;54;56;3;3;0.35;1;0;1;0
87;7;667;942;276;56;79;24;3;0.35;0;0;1;1
87;7;667;942;276;56;79;24;3;0.35;0.5;0;1;0.5
87;7;667;942;276;56;79;24;3;0.35;1;0;1;0
87;8;944;995;52;79;83;5;3;0.35;0;0;1;1
87;8;944;995;52;79;83;5;3;0.35;0.5;0;1;0.5
87;8;944;995;52;79;83;5;3;0.35;1;0;1;0
88;1;1;215;215;1;18;18;3;0.35;0;0;1;1
88;1;1;215;215;1;18;18;3;0.35;0.5;0;1;0.5
88;1;1;215;215;1;18;18;3;0.35;1;0;1;0
88;1;391;1000;610;33;84;52;3;0.35;0;0;0;1
88;1;391;1000;610;33;84;52;3;0.35;0.5;0;0;0.5
88;1;391;1000;610;33;84;52;3;0.35;1;0;0;0
88;2;217;389;173;19;33;15;3;0.35;0;0;1;1
88;2;217;389;173;19;33;15;3;0.35;0.5;0;1;0.5
88;2;217;389;173;19;33;15;3;0.35;1;0;1;0
89;1;1;17;17;1;2;2;3;0.35;0;0;1;1
89;1;1;17;17;1;2;2;3;0.35;0.5;0;1;0.5
89;1;1;17;17;1;2;2;3;0.35;1;0;1;0
89;1;862;1000;139;72;84;13;3;0.35;0;0;0;1
89;1;862;1000;139;72;84;13;3;0.35;0.5;0;0;0.5
89;1;862;1000;139;72;84;13;3;0.35;1;0;0;0
89;2;19;22;4;2;2;1;3;0.35;0;0;1;1
89;2;19;22;4;2;2;1;3;0.35;0.5;0;1;0.5
89;2;19;22;4;2;2;1;3;0.35;1;0;1;0
89;3;24;431;408;2;36;35;3;0.35;0;0;1;1
89;3;24;431;408;2;36;35;3;0.35;0.5;0;1;0.5
89;3;24;431;408;2;36;35;3;0.35;1;0;1;0
89;4;433;504;72;37;42;6;3;0.35;0;0;1;1
89;4;433;504;72;37;42;6;3;0.35;0.5;0;1;0.5
89;4;433;504;72;37;42;6;3;0.35;1;0;1;0
89;5;506;734;229;43;62;20;3;0.35;0;0;1;1
89;5;506;734;229;43;62;20;3;0.35;0.5;0;1;0.5
89;5;506;734;229;43;62;20;3;0.35;1;0;1;0
89;6;736;761;26;62;64;3;3;0.35;0;0;1;1
89;6;736;761;26;62;64;3;3;0.35;0.5;0;1;0.5
89;6;736;761;26;62;64;3;3;0.35;1;0;1;0
89;7;763;803;41;64;67;4;3;0.35;0;0;1;1
89;7;763;803;41;64;67;4;3;0.35;0.5;0;1;0.5
89;7;763;803;41;64;67;4;3;0.35;1;0;1;0
89;8;805;860;56;68;72;5;3;0.35;0;0;1;1
89;8;805;860;56;68;72;5;3;0.35;0.5;0;1;0.5
89;8;805;860;56;68;72;5;3;0.35;1;0;1;0
90;1;1;406;406;1;34;34;3;0.35;0;0;1;1
90;1;1;406;406;1;34;34;3;0.35;0.5;0;1;0.5
90;1;1;406;406;1;34;34;3;0.35;1;0;1;0
90;1;485;1000;516;41;84;44;3;0.35;0;0;0;1
90;1;485;1000;516;41;84;44;3;0.35;0.5;0;0;0.5
90;1;485;1000;516;41;84;44;3;0.35;1;0;0;0
90;2;408;443;36;34;37;4;3;0.35;0;0;1;1
90;2;408;443;36;34;37;4;3;0.35;0.5;0;1;0.5
90;2;408;443;36;34;37;4;3;0.35;1;0;1;0
90;3;445;483;39;38;41;4;3;0.35;0;0;1;1
90;3;445;483;39;38;41;4;3;0.35;0.5;0;1;0.5
90;3;445;483;39;38;41;4;3;0.35;1;0;1;0
91;1;1;344;344;1;29;29;3;0.35;0;0;1;1
91;1;1;344;344;1;29;29;3;0.35;0.5;0;1;0.5
91;1;1;344;344;1;29;29;3;0.35;1;0;1;0
91;1;970;1000;31;81;84;4;3;0.35;0;0;0;1
91;1;970;1000;31;81;84;4;3;0.35;0.5;0;0;0.5
91;1;970;1000;31;81;84;4;3;0.35;1;0;0;0
91;2;346;390;45;29;33;5;3;0.35;0;0;1;1
91;2;346;390;45;29;33;5;3;0.35;0.5;0;1;0.5
91;2;346;390;45;29;33;5;3;0.35;1;0;1;0
91;3;392;401;10;33;34;2;3;0.35;0;0;1;1
91;3;392;401;10;33;34;2;3;0.35;0.5;0;1;0.5
91;3;392;401;10;33;34;2;3;0.35;1;0;1;0
91;4;403;861;459;34;72;39;3;0.35;0;0;1;1
91;4;403;861;459;34;72;39;3;0.35;0.5;0;1;0.5
91;4;403;861;459;34;72;39;3;0.35;1;0;1;0
91;5;863;968;106;72;81;10;3;0.35;0;0;1;1
91;5;863;968;106;72;81;10;3;0.35;0.5;0;1;0.5
91;5;863;968;106;72;81;10;3;0.35;1;0;1;0
92;1;1;155;155;1;13;13;3;0.35;0;0;1;1
92;1;1;155;155;1;13;13;3;0.35;0.5;0;1;0.5
92;1;1;155;155;1;13;13;3;0.35;1;0;1;0
92;1;278;500;223;24;42;19;3;0.35;0;0;0;1
92;1;278;740;463;24;62;39;3;0.35;0.5;0;0;0.5
92;1;278;800;523;24;67;44;3;0.35;1;0;0;0
92;2;157;260;104;14;22;9;3;0.35;0;0;1;1
92;2;157;260;104;14;22;9;3;0.35;0.5;0;1;0.5
92;2;157;260;104;14;22;9;3;0.35;1;0;1;0
92;2;518;520;3;44;44;1;3;0.35;0;0;0;1
92;3;262;276;15;22;23;2;3;0.35;0;0;1;1
92;3;262;276;15;22;23;2;3;0.35;0.5;0;1;0.5
92;3;262;276;15;22;23;2;3;0.35;1;0;1;0
92;3;522;522;1;44;44;1;3;0.35;0;0;0;1
92;4;528;530;3;44;45;2;3;0.35;0;0;0;1
92;5;534;534;1;45;45;1;3;0.35;0;0;0;1
92;6;536;536;1;45;45;1;3;0.35;0;0;0;1
92;7;538;540;3;45;45;1;3;0.35;0;0;0;1
92;8;542;542;1;46;46;1;3;0.35;0;0;0;1
92;9;544;558;15;46;47;2;3;0.35;0;0;0;1
92;10;626;626;1;53;53;1;3;0.35;0;0;0;1
92;11;628;646;19;53;54;2;3;0.35;0;0;0;1
92;12;648;656;9;54;55;2;3;0.35;0;0;0;1
92;13;658;662;5;55;56;2;3;0.35;0;0;0;1
92;14;666;666;1;56;56;1;3;0.35;0;0;0;1
93;1;1;5;5;1;1;1;3;0.35;0;0;1;1
93;1;1;5;5;1;1;1;3;0.35;0.5;0;1;0.5
93;1;1;5;5;1;1;1;3;0.35;1;0;1;0
93;1;798;1000;203;67;84;18;3;0.35;0;0;0;1
93;1;798;1000;203;67;84;18;3;0.35;0.5;0;0;0.5
93;1;798;1000;203;67;84;18;3;0.35;1;0;0;0
93;2;7;21;15;1;2;2;3;0.35;0;0;1;1
93;2;7;21;15;1;2;2;3;0.35;0.5;0;1;0.5
93;2;7;21;15;1;2;2;3;0.35;1;0;1;0
93;3;23;109;87;2;10;9;3;0.35;0;0;1;1
93;3;23;109;87;2;10;9;3;0.35;0.5;0;1;0.5
93;3;23;109;87;2;10;9;3;0.35;1;0;1;0
93;4;111;138;28;10;12;3;3;0.35;0;0;1;1
93;4;111;138;28;10;12;3;3;0.35;0.5;0;1;0.5
93;4;111;138;28;10;12;3;3;0.35;1;0;1;0
93;5;140;254;115;12;22;11;3;0.35;0;0;1;1
93;5;140;254;115;12;22;11;3;0.35;0.5;0;1;0.5
93;5;140;254;115;12;22;11;3;0.35;1;0;1;0
93;6;256;408;153;22;34;13;3;0.35;0;0;1;1
93;6;256;408;153;22;34;13;3;0.35;0.5;0;1;0.5
93;6;256;408;153;22;34;13;3;0.35;1;0;1;0
93;7;410;651;242;35;55;21;3;0.35;0;0;1;1
93;7;410;651;242;35;55;21;3;0.35;0.5;0;1;0.5
93;7;410;651;242;35;55;21;3;0.35;1;0;1;0
93;8;653;796;144;55;67;13;3;0.35;0;0;1;1
93;8;653;796;144;55;67;13;3;0.35;0.5;0;1;0.5
93;8;653;796;144;55;67;13;3;0.35;1;0;1;0
94;1;1;17;17;1;2;2;3;0.35;0;0;1;1
94;1;1;17;17;1;2;2;3;0.35;0.5;0;1;0.5
94;1;1;17;17;1;2;2;3;0.35;1;0;1;0
94;1;991;1000;10;83;84;2;3;0.35;0;0;0;1
94;1;991;1000;10;83;84;2;3;0.35;0.5;0;0;0.5
94;1;991;1000;10;83;84;2;3;0.35;1;0;0;0
94;2;19;90;72;2;8;7;3;0.35;0;0;1;1
94;2;19;90;72;2;8;7;3;0.35;0.5;0;1;0.5
94;2;19;90;72;2;8;7;3;0.35;1;0;1;0
94;3;92;390;299;8;33;26;3;0.35;0;0;1;1
94;3;92;390;299;8;33;26;3;0.35;0.5;0;1;0.5
94;3;92;390;299;8;33;26;3;0.35;1;0;1;0
94;4;392;475;84;33;40;8;3;0.35;0;0;1;1
94;4;392;475;84;33;40;8;3;0.35;0.5;0;1;0.5
94;4;392;475;84;33;40;8;3;0.35;1;0;1;0
94;5;477;827;351;40;69;30;3;0.35;0;0;1;1
94;5;477;827;351;40;69;30;3;0.35;0.5;0;1;0.5
94;5;477;827;351;40;69;30;3;0.35;1;0;1;0
94;6;829;901;73;70;76;7;3;0.35;0;0;1;1
94;6;829;901;73;70;76;7;3;0.35;0.5;0;1;0.5
94;6;829;901;73;70;76;7;3;0.35;1;0;1;0
94;7;903;970;68;76;81;6;3;0.35;0;0;1;1
94;7;903;970;68;76;81;6;3;0.35;0.5;0;1;0.5
94;7;903;970;68;76;81;6;3;0.35;1;0;1;0
94;8;972;989;18;81;83;3;3;0.35;0;0;1;1
94;8;972;989;18;81;83;3;3;0.35;0.5;0;1;0.5
94;8;972;989;18;81;83;3;3;0.35;1;0;1;0
95;1;1;291;291;1;25;25;3;0.35;0;0;1;1
95;1;1;291;291;1;25;25;3;0.35;0.5;0;1;0.5
95;1;1;291;291;1;25;25;3;0.35;1;0;1;0
95;1;998;1000;3;84;84;1;3;0.35;0;0;0;1
95;1;998;1000;3;84;84;1;3;0.35;0.5;0;0;0.5
95;1;998;1000;3;84;84;1;3;0.35;1;0;0;0
95;2;293;326;34;25;28;4;3;0.35;0;0;1;1
95;2;293;326;34;25;28;4;3;0.35;0.5;0;1;0.5
95;2;293;326;34;25;28;4;3;0.35;1;0;1;0
95;3;328;729;402;28;61;34;3;0.35;0;0;1;1
95;3;328;729;402;28;61;34;3;0.35;0.5;0;1;0.5
95;3;328;729;402;28;61;34;3;0.35;1;0;1;0
95;4;731;778;48;61;65;5;3;0.35;0;0;1;1
95;4;731;778;48;61;65;5;3;0.35;0.5;0;1;0.5
95;4;731;778;48;61;65;5;3;0.35;1;0;1;0
95;5;780;781;2;65;66;2;3;0.35;0;0;1;1
95;5;780;781;2;65;66;2;3;0.35;0.5;0;1;0.5
95;5;780;781;2;65;66;2;3;0.35;1;0;1;0
95;6;783;996;214;66;83;18;3;0.35;0;0;1;1
95;6;783;996;214;66;83;18;3;0.35;0.5;0;1;0.5
95;6;783;996;214;66;83;18;3;0.35;1;0;1;0
96;1;1;283;283;1;24;24;3;0.35;0;0;1;1
96;1;1;283;283;1;24;24;3;0.35;0.5;0;1;0.5
96;1;1;283;283;1;24;24;3;0.35;1;0;1;0
96;1;627;1000;374;53;84;32;3;0.35;0;0;0;1
96;1;627;1000;374;53;84;32;3;0.35;0.5;0;0;0.5
96;1;627;1000;374;53;84;32;3;0.35;1;0;0;0
96;2;285;401;117;24;34;11;3;0.35;0;0;1;1
96;2;285;401;117;24;34;11;3;0.35;0.5;0;1;0.5
96;2;285;401;117;24;34;11;3;0.35;1;0;1;0
96;3;403;625;223;34;53;20;3;0.35;0;0;1;1
96;3;403;625;223;34;53;20;3;0.35;0.5;0;1;0.5
96;3;403;625;223;34;53;20;3;0.35;1;0;1;0
97;1;1;330;330;1;28;28;3;0.35;0;0;1;1
97;1;1;330;330;1;28;28;3;0.35;0.5;0;1;0.5
97;1;1;330;330;1;28;28;3;0.35;1;0;1;0
97;1;956;1000;45;80;84;5;3;0.35;0;0;0;1
97;1;956;1000;45;80;84;5;3;0.35;0.5;0;0;0.5
97;1;956;1000;45;80;84;5;3;0.35;1;0;0;0
97;2;332;368;37;28;31;4;3;0.35;0;0;1;1
97;2;332;368;37;28;31;4;3;0.35;0.5;0;1;0.5
97;2;332;368;37;28;31;4;3;0.35;1;0;1;0
97;3;370;520;151;31;44;14;3;0.35;0;0;1;1
97;3;370;520;151;31;44;14;3;0.35;0.5;0;1;0.5
97;3;370;520;151;31;44;14;3;0.35;1;0;1;0
97;4;522;552;31;44;46;3;3;0.35;0;0;1;1
97;4;522;552;31;44;46;3;3;0.35;0.5;0;1;0.5
97;4;522;552;31;44;46;3;3;0.35;1;0;1;0
97;5;554;954;401;47;80;34;3;0.35;0;0;1;1
97;5;554;954;401;47;80;34;3;0.35;0.5;0;1;0.5
97;5;554;954;401;47;80;34;3;0.35;1;0;1;0
98;1;1;81;81;1;7;7;3;0.35;0;0;1;1
98;1;1;81;81;1;7;7;3;0.35;0.5;0;1;0.5
98;1;1;81;81;1;7;7;3;0.35;1;0;1;0
98;1;912;1000;89;76;84;9;3;0.35;0;0;0;1
98;1;912;1000;89;76;84;9;3;0.35;0.5;0;0;0.5
98;1;912;1000;89;76;84;9;3;0.35;1;0;0;0
98;2;83;221;139;7;19;13;3;0.35;0;0;1;1
98;2;83;221;139;7;19;13;3;0.35;0.5;0;1;0.5
98;2;83;221;139;7;19;13;3;0.35;1;0;1;0
98;3;223;271;49;19;23;5;3;0.35;0;0;1;1
98;3;223;271;49;19;23;5;3;0.35;0.5;0;1;0.5
98;3;223;271;49;19;23;5;3;0.35;1;0;1;0
98;4;273;401;129;23;34;12;3;0.35;0;0;1;1
98;4;273;401;129;23;34;12;3;0.35;0.5;0;1;0.5
98;4;273;401;129;23;34;12;3;0.35;1;0;1;0
98;5;403;504;102;34;42;9;3;0.35;0;0;1;1
98;5;403;504;102;34;42;9;3;0.35;0.5;0;1;0.5
98;5;403;504;102;34;42;9;3;0.35;1;0;1;0
98;6;506;888;383;43;74;32;3;0.35;0;0;1;1
98;6;506;888;383;43;74;32;3;0.35;0.5;0;1;0.5
98;6;506;888;383;43;74;32;3;0.35;1;0;1;0
98;7;890;910;21;75;76;2;3;0.35;0;0;1;1
98;7;890;910;21;75;76;2;3;0.35;0.5;0;1;0.5
98;7;890;910;21;75;76;2;3;0.35;1;0;1;0
99;1;1;413;413;1;35;35;3;0.35;0;0;1;1
99;1;1;413;413;1;35;35;3;0.35;0.5;0;1;0.5
99;1;1;413;413;1;35;35;3;0.35;1;0;1;0
99;1;415;1000;586;35;84;50;3;0.35;0;0;0;1
99;1;415;1000;586;35;84;50;3;0.35;0.5;0;0;0.5
99;1;415;1000;586;35;84;50;3;0.35;1;0;0;0
100;1;1;204;204;1;17;17;3;0.35;0;0;1;1
100;1;1;204;204;1;17;17;3;0.35;0.5;0;1;0.5
100;1;1;204;204;1;17;17;3;0.35;1;0;1;0
100;1;949;1000;52;80;84;5;3;0.35;0;0;0;1
100;1;949;1000;52;80;84;5;3;0.35;0.5;0;0;0.5
100;1;949;1000;52;80;84;5;3;0.35;1;0;0;0
100;2;206;214;9;18;18;1;3;0.35;0;0;1;1
100;2;206;214;9;18;18;1;3;0.35;0.5;0;1;0.5
100;2;206;214;9;18;18;1;3;0.35;1;0;1;0
100;3;216;254;39;18;22;5;3;0.35;0;0;1;1
100;3;216;254;39;18;22;5;3;0.35;0.5;0;1;0.5
100;3;216;254;39;18;22;5;3;0.35;1;0;1;0
100;4;256;367;112;22;31;10;3;0.35;0;0;1;1
100;4;256;367;112;22;31;10;3;0.35;0.5;0;1;0.5
100;4;256;367;112;22;31;10;3;0.35;1;0;1;0
100;5;369;371;3;31;31;1;3;0.35;0;0;1;1
100;5;369;371;3;31;31;1;3;0.35;0.5;0;1;0.5
100;5;369;371;3;31;31;1;3;0.35;1;0;1;0
100;6;373;448;76;32;38;7;3;0.35;0;0;1;1
100;6;373;448;76;32;38;7;3;0.35;0.5;0;1;0.5
100;6;373;448;76;32;38;7;3;0.35;1;0;1;0
100;7;450;480;31;38;40;3;3;0.35;0;0;1;1
100;7;450;480;31;38;40;3;3;0.35;0.5;0;1;0.5
100;7;450;480;31;38;40;3;3;0.35;1;0;1;0
100;8;482;506;25;41;43;3;3;0.35;0;0;1;1
100;8;482;506;25;41;43;3;3;0.35;0.5;0;1;0.5
100;8;482;506;25;41;43;3;3;0.35;1;0;1;0
100;9;508;515;8;43;43;1;3;0.35;0;0;1;1
100;9;508;515;8;43;43;1;3;0.35;0.5;0;1;0.5
100;9;508;515;8;43;43;1;3;0.35;1;0;1;0
100;10;517;670;154;44;56;13;3;0.35;0;0;1;1
100;10;517;670;154;44;56;13;3;0.35;0.5;0;1;0.5
100;10;517;670;154;44;56;13;3;0.35;1;0;1;0
100;11;672;794;123;56;67;12;3;0.35;0;0;1;1
100;11;672;794;123;56;67;12;3;0.35;0.5;0;1;0.5
100;11;672;794;123;56;67;12;3;0.35;1;0;1;0
100;12;796;798;3;67;67;1;3;0.35;0;0;1;1
100;12;796;798;3;67;67;1;3;0.35;0.5;0;1;0.5
100;12;796;798;3;67;67;1;3;0.35;1;0;1;0
100;13;800;870;71;67;73;7;3;0.35;0;0;1;1
100;13;800;870;71;67;73;7;3;0.35;0.5;0;1;0.5
100;13;800;870;71;67;73;7;3;0.35;1;0;1;0
100;14;872;873;2;73;73;1;3;0.35;0;0;1;1
100;14;872;873;2;73;73;1;3;0.35;0.5;0;1;0.5
100;14;872;873;2;73;73;1;3;0.35;1;0;1;0
100;15;875;947;73;73;79;7;3;0.35;0;0;1;1
100;15;875;947;73;73;79;7;3;0.35;0.5;0;1;0.5
100;15;875;947;73;73;79;7;3;0.35;1;0;1;0
1;1;1;117;117;1;10;10;3;0.35;0;1;1;1
1;1;1;117;117;1;10;10;3;0.35;0.5;1;1;0.5
1;1;1;117;117;1;10;10;3;0.35;1;1;1;0
1;2;119;163;45;10;14;5;3;0.35;1;1;1;0
2;1;1;21;21;1;2;2;3;0.35;0;1;1;1
2;1;1;21;21;1;2;2;3;0.35;0.5;1;1;0.5
2;1;1;21;21;1;2;2;3;0.35;1;1;1;0
2;2;23;67;45;2;6;5;3;0.35;0;1;1;1
2;2;23;67;45;2;6;5;3;0.35;0.5;1;1;0.5
2;2;23;67;45;2;6;5;3;0.35;1;1;1;0
3;1;1;157;157;1;14;14;3;0.35;0;1;1;1
3;1;1;157;157;1;14;14;3;0.35;0.5;1;1;0.5
3;1;1;157;157;1;14;14;3;0.35;1;1;1;0
3;2;159;219;61;14;19;6;3;0.35;0;1;1;1
3;2;159;219;61;14;19;6;3;0.35;0.5;1;1;0.5
3;2;159;219;61;14;19;6;3;0.35;1;1;1;0
4;1;1;210;210;1;18;18;3;0.35;0;1;1;1
4;1;1;210;210;1;18;18;3;0.35;0.5;1;1;0.5
4;1;1;210;210;1;18;18;3;0.35;1;1;1;0
4;2;212;352;141;18;30;13;3;0.35;0;1;1;1
4;2;212;352;141;18;30;13;3;0.35;0.5;1;1;0.5
4;2;212;352;141;18;30;13;3;0.35;1;1;1;0
5;1;1;84;84;1;7;7;3;0.35;0;1;1;1
5;1;1;84;84;1;7;7;3;0.35;0.5;1;1;0.5
5;1;1;84;84;1;7;7;3;0.35;1;1;1;0
5;2;86;143;58;8;12;5;3;0.35;0;1;1;1
5;2;86;143;58;8;12;5;3;0.35;0.5;1;1;0.5
5;2;86;143;58;8;12;5;3;0.35;1;1;1;0
6;1;1;91;91;1;8;8;3;0.35;0;1;1;1
6;1;1;91;91;1;8;8;3;0.35;0.5;1;1;0.5
6;1;1;91;91;1;8;8;3;0.35;1;1;1;0
6;2;93;287;195;8;24;17;3;0.35;0;1;1;1
6;2;93;287;195;8;24;17;3;0.35;0.5;1;1;0.5
6;2;93;287;195;8;24;17;3;0.35;1;1;1;0
7;1;1;64;64;1;6;6;3;0.35;0;1;1;1
7;1;1;64;64;1;6;6;3;0.35;0.5;1;1;0.5
7;1;1;64;64;1;6;6;3;0.35;1;1;1;0
7;2;66;224;159;6;19;14;3;0.35;0;1;1;1
7;2;66;224;159;6;19;14;3;0.35;0.5;1;1;0.5
7;2;66;224;159;6;19;14;3;0.35;1;1;1;0
8;1;1;200;200;1;17;17;3;0.35;0;1;1;1
8;1;1;200;200;1;17;17;3;0.35;0.5;1;1;0.5
8;1;1;200;200;1;17;17;3;0.35;1;1;1;0
8;2;202;375;174;17;32;16;3;0.35;1;1;1;0
8;2;212;375;164;18;32;15;3;0.35;0;1;1;1
8;2;212;375;164;18;32;15;3;0.35;0.5;1;1;0.5
9;1;1;12;12;1;1;1;3;0.35;0;1;1;1
9;1;1;12;12;1;1;1;3;0.35;0.5;1;1;0.5
9;1;1;12;12;1;1;1;3;0.35;1;1;1;0
9;2;14;16;3;2;2;1;3;0.35;0;1;1;1
9;2;14;16;3;2;2;1;3;0.35;0.5;1;1;0.5
9;2;14;16;3;2;2;1;3;0.35;1;1;1;0
10;1;1;228;228;1;19;19;3;0.35;0;1;1;1
10;1;1;228;228;1;19;19;3;0.35;0.5;1;1;0.5
10;1;1;228;228;1;19;19;3;0.35;1;1;1;0
10;2;230;249;20;20;21;2;3;0.35;0;1;1;1
10;2;230;249;20;20;21;2;3;0.35;0.5;1;1;0.5
10;2;230;249;20;20;21;2;3;0.35;1;1;1;0
11;1;1;85;85;1;8;8;3;0.35;0;1;1;1
11;1;1;85;85;1;8;8;3;0.35;0.5;1;1;0.5
11;1;1;85;85;1;8;8;3;0.35;1;1;1;0
11;1;87;261;175;8;22;15;3;0.35;0;1;0;1
11;1;87;261;175;8;22;15;3;0.35;0.5;1;0;0.5
11;1;87;261;175;8;22;15;3;0.35;1;1;0;0
12;1;1;115;115;1;10;10;3;0.35;0;1;1;1
12;1;1;115;115;1;10;10;3;0.35;0.5;1;1;0.5
12;1;1;115;115;1;10;10;3;0.35;1;1;1;0
12;2;117;140;24;10;12;3;3;0.35;0;1;1;1
